wer,cer,time,memory,transcription,reference,model,dataset,sample_idx
0.0,0.0,2.0148801803588867,30.4921875,i want to talk with you very simply about the need for present action in this crisis,I want to talk with you very simply about the need for present action in this crisis,xlsr-english,LJSpeech,23
0.0,0.0,3.069915771484375,-27.69140625,but there were no serious accidents beyond those caused by the goring of a maddened overdriven ox which forced its way through the crowd,"but there were no serious accidents, beyond those caused by the goring of a maddened, over-driven ox which forced its way through the crowd.",xlsr-english,LJSpeech,24
0.07142857142857142,0.031578947368421054,2.4972052574157715,-0.07421875,the honiss of improvement lay upon the magistracy the local authorities administering local funds,"The onus of improvement lay upon the magistracy, the local authorities administering local funds,",xlsr-english,LJSpeech,25
0.0,0.0,1.8260040283203125,-2.98828125,during the days of his prosperity he was a governor of christ's hospital,"During the days of his prosperity he was a governor of Christ's Hospital,",xlsr-english,LJSpeech,26
0.0,0.0,3.10691499710083,6.3203125,in many others there were no infirmaries no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders,"In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.",xlsr-english,LJSpeech,27
0.0,0.0,2.4318912029266357,-1.6328125,and on one occasion agent kellerman left the front seat of the president's car to take a similar position,and on one occasion Agent Kellerman left the front seat of the President's car to take a similar position.,xlsr-english,LJSpeech,28
0.0,0.0,1.8834269046783447,0.22265625,studying upon an empty stomach provokes dyspepsia and injures the eyes,Studying upon an empty stomach provokes dyspepsia and injures the eyes.,xlsr-english,LJSpeech,29
0.0,0.0,3.347646474838257,6.37890625,under holding company domination the utility industry has long been hopelessly at war within itself and with public sentiment,under holding company domination the utility industry has long been hopelessly at war within itself and with public sentiment.,xlsr-english,LJSpeech,30
0.038461538461538464,0.0136986301369863,3.474248170852661,0.30078125,waynright was allowed a cigar the night before execution which he smoked in the prison yard walking up and down with the governor mr sydney smith,"Wainwright was allowed a cigar the night before execution, which he smoked in the prison yard, walking up and down with the governor, Mr. Sydney Smith.",xlsr-english,LJSpeech,31
0.125,0.008928571428571428,3.291699171066284,-0.93359375,absolute security is neither practical nor possiblean approach to complete security would require the president,Absolute security is neither practical nor possible. An approach to complete security would require the President,xlsr-english,LJSpeech,32
0.0,0.0,1.4231886863708496,-4.3359375,for acting as executioner of horsemonger lane jail,For acting as executioner of Horsemonger Lane Jail,xlsr-english,LJSpeech,33
0.0,0.0,0.639556884765625,1.29296875,two young women,"Two young women,",xlsr-english,LJSpeech,34
0.0,0.0,2.9085381031036377,32.96875,they were taken back to jail and were again brought out in the afternoon by which time fresh and stronger ropes had been procured,"They were taken back to jail, and were again brought out in the afternoon, by which time fresh and stronger ropes had been procured,",xlsr-english,LJSpeech,35
0.0,0.0,1.116805076599121,-22.43359375,gave more people an opportunity to participate,gave more people an opportunity to participate.,xlsr-english,LJSpeech,36
0.0,0.0,1.8007423877716064,0.23828125,a handsome sum was subscribed for the injured constable who was disabled for life,"A handsome sum was subscribed for the injured constable, who was disabled for life.",xlsr-english,LJSpeech,37
0.05,0.038461538461538464,2.2532272338867188,1.515625,you will find the mailbox in the post office which is located four blocks from the drugstore on that street,You will find the mailbox in the post office which is located 4 blocks from the drugstore on that street.,xlsr-english,LJSpeech,38
0.0,0.0,1.9570066928863525,8.0625,no prisoners should in future be ironed except in cases of misconduct,"No prisoners should in future be ironed, except in cases of misconduct,",xlsr-english,LJSpeech,39
0.0,0.0,1.798938512802124,12.359375,and without reference to or comparison with the documents in which the payment was claimed,and without reference to or comparison with the documents in which the payment was claimed.,xlsr-english,LJSpeech,40
0.0,0.0,2.9434077739715576,-20.83984375,already the severity of our criminal code and the number of capital felonies upon the statute book had brought a reaction,"Already the severity of our criminal code, and the number of capital felonies upon the statute book, had brought a reaction;",xlsr-english,LJSpeech,41
0.0,0.0,1.507777452468872,24.9765625,or to one industry or to an individual private occupation,"or to one industry, or to an individual private occupation.",xlsr-english,LJSpeech,42
0.23076923076923078,0.0821917808219178,1.7841377258300781,-2.46875,to issue new bonds therefore bearing only three and one-half percent interest,"to issue new bonds therefore bearing only 3 and one half percent interest,",xlsr-english,LJSpeech,43
0.0,0.0,1.3072514533996582,0.28125,i couldnt in all honesty sincerely say such a thing,I couldn't in all honesty sincerely say such a thing.,xlsr-english,LJSpeech,44
0.1111111111111111,0.09523809523809523,2.734457015991211,-19.125,during the morning of november twenty-one oswald asked frasier whether he could ride home with him that afternoon,"During the morning of November 21, Oswald asked Frazier whether he could ride home with him that afternoon.",xlsr-english,LJSpeech,45
0.16666666666666666,0.061224489795918366,2.2806098461151123,2.67578125,ere are crimes follow ing the lines of others already found and often more than once in the calendars,"their crimes follow in the lines of others already found, and often more than once, in the calendars.",xlsr-english,LJSpeech,46
0.0,0.0,1.8837428092956543,-7.35546875,jewelboxes cleverly stolen under the very noses of owners or caretakers,jewel-boxes cleverly stolen under the very noses of owners or care-takers.,xlsr-english,LJSpeech,47
0.14285714285714285,0.012345679012345678,2.0964598655700684,20.390625,thither elder went alone provided with a number of canvas and one large carpet bag,"Thither Elder went alone, provided with a number of canvas and one large carpet-bag.",xlsr-english,LJSpeech,48
0.17647058823529413,0.07228915662650602,1.9727089405059814,1.40234375,hertel drove him down in a gig to be killed as he travelled in thortel's own words,"Thurtell drove him down in a gig, ""to be killed as he traveled,"" in Thurtell's own words.",xlsr-english,LJSpeech,49
